Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    45,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    46,  1.8397e+01,  2.1355669325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    47,  1.8397e+01,  2.1355569325483374e-02,  3.4898524315877914e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    48,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552980489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    49,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2196175729861738e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    50,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024336851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    51,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734535996074037e-02,  3.0672227568865112e-01, -3.3582097247229846e-02
    52,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672237568865113e-01, -3.3582097247229846e-02
    53,  1.8397e+01,  2.1355569325483374e-02,  3.4898424315877911e-02,  2.0552970489503647e-01, -2.2197175729861737e-03,  2.3024236851401928e-02, -2.7734635996074036e-02,  3.0672227568865112e-01, -3.3581997247229843e-02
    54,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    55,  2.1454e+01,  2.0248832215705701e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    56,  2.1454e+01,  2.0248732215705702e-02,  2.1600099475495564e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    57,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578538440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    58,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4052931725222563e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    59,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142443616840914e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    60,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385750778130151e-02,  3.2919635921896817e-01, -1.4007364236335730e-02
    61,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919645921896817e-01, -1.4007364236335730e-02
    62,  2.1454e+01,  2.0248732215705702e-02,  2.1599999475495565e-02,  1.9578528440090165e-01,  4.4051931725222560e-03,  3.1142343616840915e-02, -3.5385850778130154e-02,  3.2919635921896817e-01, -1.4007264236335731e-02
    63,  2.4163e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    64,  2.4164e+01,  1.5821483776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    65,  2.4164e+01,  1.5821383776595008e-02, -3.1593599886033823e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    66,  2.4164e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680770242436232e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    67,  2.4164e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904936154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    68,  2.4164e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614870678596863e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    69,  2.4164e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990609906354608e-02,  4.1909269334023647e-01,  6.4291567807240740e-02
    70,  2.4164e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909279334023647e-01,  6.4291567807240740e-02
    71,  2.4164e+01,  1.5821383776595008e-02, -3.1593699886033826e-02,  1.5680760242436231e-01,  3.0904836154555977e-02,  6.3614770678596860e-02, -6.5990709906354611e-02,  4.1909269334023647e-01,  6.4291667807240743e-02
    72,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    73,  2.7231e+01,  1.9826770361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    74,  2.7231e+01,  1.9826670361949301e-02,  1.6529111350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    75,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206961796950459e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    76,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9315204606384259e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    77,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4238060090254790e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    78,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303330850099043e-02,  3.3776623212301921e-01, -6.5430788158513144e-03
    79,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776633212301921e-01, -6.5430788158513144e-03
    80,  2.7231e+01,  1.9826670361949301e-02,  1.6529011350332894e-02,  1.9206951796950458e-01,  6.9314204606384256e-03,  3.4237960090254788e-02, -3.8303430850099046e-02,  3.3776623212301921e-01, -6.5429788158513141e-03
    81,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    82,  3.0238e+01,  1.6917029202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    83,  3.0238e+01,  1.6916929202723245e-02, -3.4626713055629352e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    84,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4960007675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    85,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494854074647943e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    86,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1925055905099544e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    87,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859320052285594e-02,  4.2210540333005075e-01,  6.8402721599724783e-02
    88,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210550333005076e-01,  6.8402721599724783e-02
    89,  3.0238e+01,  1.6916929202723245e-02, -3.4626813055629355e-02,  1.4959997675481707e-01,  3.1494754074647940e-02,  6.1924955905099541e-02, -6.8859420052285597e-02,  4.2210540333005075e-01,  6.8402821599724786e-02
    90,  3.3197e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    91,  3.3198e+01,  1.9670741494228365e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    92,  3.3198e+01,  1.9670641494228366e-02,  1.3785985786024487e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    93,  3.3198e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979227642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    94,  3.3198e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2486785587370711e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    95,  3.3198e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722718130674305e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    96,  3.3198e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941832743022904e-02,  3.4228874621202343e-01, -2.5242648597700737e-03
    97,  3.3198e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228884621202343e-01, -2.5242648597700737e-03
    98,  3.3198e+01,  1.9670641494228366e-02,  1.3785885786024488e-02,  1.8979217642407381e-01,  8.2485785587370717e-03,  3.5722618130674302e-02, -3.9941932743022907e-02,  3.4228874621202343e-01, -2.5241648597700739e-03
    99,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   100,  3.6208e+01,  1.7345898707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   101,  3.6208e+01,  1.7345798707612783e-02,  8.3832564879633732e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   102,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440865893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   103,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6549055192085530e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   104,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057262699102321e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   105,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057063510375562e-02,  3.4921118176249633e-01,  5.6309314583990978e-03
   106,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921128176249633e-01,  5.6309314583990978e-03
   107,  3.6208e+01,  1.7345798707612783e-02,  8.3831564879633738e-03,  1.8440855893206115e-01,  9.6548055192085536e-03,  4.0057162699102318e-02, -4.4057163510375565e-02,  3.4921118176249633e-01,  5.6310314583990981e-03
   108,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   109,  3.9331e+01,  8.0465275611504555e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   110,  3.9331e+01,  8.0464275611504561e-03, -1.3227660704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   111,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287418896401046e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   112,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279813361094480e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   113,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395440972814391e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   114,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0517986579786201e-02,  3.7690092396438779e-01,  3.8251716731075788e-02
   115,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690102396438779e-01,  3.8251716731075788e-02
   116,  3.9331e+01,  8.0464275611504561e-03, -1.3227760704281092e-02,  1.6287408896401045e-01,  1.5279713361094481e-02,  5.7395340972814388e-02, -6.0518086579786204e-02,  3.7690092396438779e-01,  3.8251816731075791e-02
   117,  4.2676e+01,  2.4117695481859297e-02, -4.9266529797277026e-02,  7.3361484926829465e-02,  2.3937489170816350e-02,  2.9827201537337270e-02, -9.9813217971620433e-02,  4.0245845382915929e-01,  8.6413168925433631e-02
   118,  4.2676e+01,  2.4117795481859296e-02, -4.9266529797277026e-02,  7.3361484926829465e-02,  2.3937489170816350e-02,  2.9827201537337270e-02, -9.9813217971620433e-02,  4.0245845382915929e-01,  8.6413168925433631e-02
