Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    36,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    37,  1.6902e+01,  1.4166999234664726e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    38,  1.6902e+01,  1.4166899234664727e-02,  3.9168349765079935e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    39,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391126964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    40,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9490421082378232e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    41,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672127316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    42,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776181857559185e-02,  2.9036156602426050e-01, -4.0236011126567856e-02
    43,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036166602426050e-01, -4.0236011126567856e-02
    44,  1.6902e+01,  1.4166899234664727e-02,  3.9168249765079932e-02,  2.0391116964582276e-01, -9.9491421082378226e-03,  2.3672027316739938e-02, -2.8776281857559184e-02,  2.9036156602426050e-01, -4.0235911126567853e-02
    45,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    46,  2.0126e+01,  2.1358399727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    47,  2.0126e+01,  2.1358299727321221e-02,  3.4898330418689255e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    48,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552897726689340e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    49,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2203109392359937e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    50,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3027050020414764e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    51,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736021469874510e-02,  3.0672048487120807e-01, -3.3582148155312991e-02
    52,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672058487120807e-01, -3.3582148155312991e-02
    53,  2.0126e+01,  2.1358299727321221e-02,  3.4898230418689252e-02,  2.0552887726689339e-01, -2.2204109392359936e-03,  2.3026950020414765e-02, -2.7736121469874510e-02,  3.0672048487120807e-01, -3.3582048155312988e-02
    54,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    55,  2.3559e+01,  2.0251874621989980e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    56,  2.3559e+01,  2.0251774621989981e-02,  2.1599687238970544e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    57,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578395298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    58,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4062091351701801e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    59,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144478002391777e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    60,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5387977092096658e-02,  3.2919351774809569e-01, -1.4008352421709429e-02
    61,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919361774809569e-01, -1.4008352421709429e-02
    62,  2.3559e+01,  2.0251774621989981e-02,  2.1599587238970545e-02,  1.9578385298086870e-01,  4.4061091351701798e-03,  3.1144378002391778e-02, -3.5388077092096661e-02,  3.2919351774809569e-01, -1.4008252421709430e-02
    63,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    64,  2.6518e+01,  1.5825774200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    65,  2.6518e+01,  1.5825674200665024e-02, -3.1594885479904286e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    66,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680385583676990e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    67,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912289432794868e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    68,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614189930299825e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    69,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995799580985268e-02,  4.1908564925564606e-01,  6.4286830512704798e-02
    70,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908574925564607e-01,  6.4286830512704798e-02
    71,  2.6518e+01,  1.5825674200665024e-02, -3.1594985479904289e-02,  1.5680375583676989e-01,  3.0912189432794869e-02,  6.3614089930299822e-02, -6.5995899580985271e-02,  4.1908564925564606e-01,  6.4286930512704801e-02
    72,  2.9907e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    73,  2.9908e+01,  1.9829718951194935e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    74,  2.9908e+01,  1.9829618951194936e-02,  1.6526058448128482e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    75,  2.9908e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206608228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    76,  2.9908e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9343244156728932e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    77,  2.9908e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241396669986011e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    78,  2.9908e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307311179528972e-02,  3.3776731171194940e-01, -6.5406602490577885e-03
    79,  2.9908e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776741171194941e-01, -6.5406602490577885e-03
    80,  2.9908e+01,  1.9829618951194936e-02,  1.6525958448128483e-02,  1.9206598228407210e-01,  6.9342244156728929e-03,  3.4241296669986009e-02, -3.8307411179528975e-02,  3.3776731171194940e-01, -6.5405602490577882e-03
    81,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    82,  3.3281e+01,  1.6919641329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    83,  3.3281e+01,  1.6919541329728886e-02, -3.4636931988869038e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    84,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958437003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    85,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504462541112298e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    86,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928206939878438e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    87,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871447455350704e-02,  4.2210967910215474e-01,  6.8411021967144714e-02
    88,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210977910215475e-01,  6.8411021967144714e-02
    89,  3.3281e+01,  1.6919541329728886e-02, -3.4637031988869041e-02,  1.4958427003764960e-01,  3.1504362541112295e-02,  6.1928106939878436e-02, -6.8871547455350707e-02,  4.2210967910215474e-01,  6.8411121967144717e-02
    90,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    91,  3.6549e+01,  1.9673607843563180e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    92,  3.6549e+01,  1.9673507843563181e-02,  1.3781419938160226e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    93,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978715092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    94,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2523894216142788e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    95,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726655546292438e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    96,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9946924203123395e-02,  3.4229185782592425e-01, -2.5198774206808671e-03
    97,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229195782592425e-01, -2.5198774206808671e-03
    98,  3.6549e+01,  1.9673507843563181e-02,  1.3781319938160227e-02,  1.8978705092362905e-01,  8.2522894216142794e-03,  3.5726555546292435e-02, -3.9947024203123398e-02,  3.4229185782592425e-01, -2.5197774206808673e-03
    99,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   100,  3.9876e+01,  1.7348162571728231e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   101,  3.9876e+01,  1.7348062571728232e-02,  8.3761705716302003e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   102,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440056587651574e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   103,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6600023694638389e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   104,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062352029190965e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   105,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064298284725009e-02,  3.4921690056425153e-01,  5.6383134407629841e-03
   106,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921700056425153e-01,  5.6383134407629841e-03
   107,  3.9876e+01,  1.7348062571728232e-02,  8.3760705716302009e-03,  1.8440046587651573e-01,  9.6599023694638395e-03,  4.0062252029190962e-02, -4.4064398284725012e-02,  3.4921690056425153e-01,  5.6384134407629844e-03
   108,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   109,  4.3237e+01,  8.0463814843884304e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   110,  4.3237e+01,  8.0462814843884310e-03, -1.3244826894489907e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   111,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285422568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   112,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290454160862079e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   113,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405137960785085e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   114,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533794611131460e-02,  3.7691707151756071e-01,  3.8271076886538392e-02
   115,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691717151756071e-01,  3.8271076886538392e-02
   116,  4.3237e+01,  8.0462814843884310e-03, -1.3244926894489906e-02,  1.6285412568806246e-01,  1.5290354160862080e-02,  5.7405037960785082e-02, -6.0533894611131463e-02,  3.7691707151756071e-01,  3.8271176886538395e-02
   117,  4.6884e+01,  2.4163865962697754e-02, -4.9285888580834478e-02,  7.3218605374563470e-02,  2.3931879560069202e-02,  2.9736944016464789e-02, -9.9861668376303947e-02,  4.0242144335191787e-01,  8.6426700097498310e-02
   118,  4.6884e+01,  2.4163965962697754e-02, -4.9285888580834478e-02,  7.3218605374563470e-02,  2.3931879560069202e-02,  2.9736944016464789e-02, -9.9861668376303947e-02,  4.0242144335191787e-01,  8.6426700097498310e-02
