Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    60,  2.1226e+01,  2.0247578302205225e-02,  2.1600259827155618e-02,  1.9578590971729951e-01,  4.4053299037667172e-03,  3.1141048253943503e-02, -3.5384837893347808e-02,  3.2919750595387659e-01, -1.4006918646579023e-02
    61,  2.1226e+01,  2.0247578302205225e-02,  2.1600259827155618e-02,  1.9578590971729951e-01,  4.4053299037667172e-03,  3.1141048253943503e-02, -3.5384937893347811e-02,  3.2919760595387659e-01, -1.4006918646579023e-02
    62,  2.1226e+01,  2.0247578302205225e-02,  2.1600259827155618e-02,  1.9578590971729951e-01,  4.4053299037667172e-03,  3.1141048253943503e-02, -3.5384937893347811e-02,  3.2919750595387659e-01, -1.4006818646579024e-02
    63,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    64,  2.3901e+01,  1.5820386760564544e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    65,  2.3901e+01,  1.5820286760564545e-02, -3.1592752690261641e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    66,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680929986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    67,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903526510023867e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    68,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614356963509824e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    69,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988687503588425e-02,  4.1909522997137699e-01,  6.4293434565771315e-02
    70,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909532997137700e-01,  6.4293434565771315e-02
    71,  2.3901e+01,  1.5820286760564545e-02, -3.1592852690261644e-02,  1.5680919986774633e-01,  3.0903426510023868e-02,  6.3614256963509822e-02, -6.5988787503588428e-02,  4.1909522997137699e-01,  6.4293534565771318e-02
    72,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    73,  2.6881e+01,  1.9825726575453936e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    74,  2.6881e+01,  1.9825626575453937e-02,  1.6530685633148960e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    75,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207125773645115e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    76,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9308831099698853e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    77,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4236071269354108e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    78,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301597963657577e-02,  3.3776538532739930e-01, -6.5443495041495152e-03
    79,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776548532739931e-01, -6.5443495041495152e-03
    80,  2.6881e+01,  1.9825626575453937e-02,  1.6530585633148961e-02,  1.9207115773645114e-01,  6.9307831099698850e-03,  3.4235971269354105e-02, -3.8301697963657580e-02,  3.3776538532739930e-01, -6.5442495041495149e-03
    81,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    82,  2.9892e+01,  1.6916625721040322e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    83,  2.9892e+01,  1.6916525721040323e-02, -3.4621560821241223e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    84,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960716724746773e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    85,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492222086970230e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    86,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922758619310833e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    87,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854099680081035e-02,  4.2210241263675846e-01,  6.8398320403100607e-02
    88,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210251263675846e-01,  6.8398320403100607e-02
    89,  2.9892e+01,  1.6916525721040323e-02, -3.4621660821241226e-02,  1.4960706724746772e-01,  3.1492122086970227e-02,  6.1922658619310830e-02, -6.8854199680081038e-02,  4.2210241263675846e-01,  6.8398420403100610e-02
    90,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    91,  3.2870e+01,  1.9669765158314943e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    92,  3.2870e+01,  1.9669665158314944e-02,  1.3788334217327100e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    93,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979469186210807e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    94,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2476546573957681e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    95,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720397599406317e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    96,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939565054968824e-02,  3.4228682440934166e-01, -2.5265565200453186e-03
    97,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228692440934166e-01, -2.5265565200453186e-03
    98,  3.2870e+01,  1.9669665158314944e-02,  1.3788234217327101e-02,  1.8979459186210806e-01,  8.2475546573957687e-03,  3.5720297599406314e-02, -3.9939665054968827e-02,  3.4228682440934166e-01, -2.5264565200453187e-03
    99,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   100,  3.5908e+01,  1.7345328012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   101,  3.5908e+01,  1.7345228012226668e-02,  8.3869425924387592e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   102,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441261276231630e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   103,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6532755237024627e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   104,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054252585491966e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   105,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053705145793882e-02,  3.4920784711798092e-01,  5.6270730252487092e-03
   106,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920794711798092e-01,  5.6270730252487092e-03
   107,  3.5908e+01,  1.7345228012226668e-02,  8.3868425924387598e-03,  1.8441251276231629e-01,  9.6531755237024633e-03,  4.0054152585491963e-02, -4.4053805145793885e-02,  3.4920784711798092e-01,  5.6271730252487094e-03
   108,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   109,  3.8993e+01,  8.0475794278735691e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   110,  3.8993e+01,  8.0474794278735697e-03, -1.3218623907114608e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   111,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288429636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   112,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275758988929239e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   113,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389672529834568e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   114,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510265509094108e-02,  3.7689193795253795e-01,  3.8241591206424813e-02
   115,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689203795253795e-01,  3.8241591206424813e-02
   116,  3.8993e+01,  8.0474794278735697e-03, -1.3218723907114607e-02,  1.6288419636314916e-01,  1.5275658988929240e-02,  5.7389572529834565e-02, -6.0510365509094111e-02,  3.7689193795253795e-01,  3.8241691206424816e-02
   117,  4.2287e+01,  2.4095076217785186e-02, -4.9255136987239150e-02,  7.3429850680566719e-02,  2.3938453252663132e-02,  2.9871672346301975e-02, -9.9787427721279118e-02,  4.0247685956394091e-01,  8.6403591743010294e-02
   118,  4.2287e+01,  2.4095176217785185e-02, -4.9255136987239150e-02,  7.3429850680566719e-02,  2.3938453252663132e-02,  2.9871672346301975e-02, -9.9787427721279118e-02,  4.0247685956394091e-01,  8.6403591743010294e-02
