Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    13,  4.0315e+00,  1.2998407027371919e-01, -6.9235138619320985e-02,  1.6637010957198567e-01, -2.9389062361656212e-03,  1.3373232015358211e-01,  1.0966396313626492e-01,  1.6137532580300754e-01, -1.0025016432469478e-02
    14,  4.0315e+00,  1.2998407027371919e-01, -6.9235138619320985e-02,  1.6637010957198567e-01, -2.9390062361656210e-03,  1.3373242015358211e-01,  1.0966396313626492e-01,  1.6137532580300754e-01, -1.0025016432469478e-02
    15,  4.0316e+00,  1.2998407027371919e-01, -6.9235138619320985e-02,  1.6637010957198567e-01, -2.9390062361656210e-03,  1.3373232015358211e-01,  1.0966406313626492e-01,  1.6137532580300754e-01, -1.0025016432469478e-02
    16,  4.0316e+00,  1.2998407027371919e-01, -6.9235138619320985e-02,  1.6637010957198567e-01, -2.9390062361656210e-03,  1.3373232015358211e-01,  1.0966396313626492e-01,  1.6137542580300754e-01, -1.0025016432469478e-02
    17,  4.0316e+00,  1.2998407027371919e-01, -6.9235138619320985e-02,  1.6637010957198567e-01, -2.9390062361656210e-03,  1.3373232015358211e-01,  1.0966396313626492e-01,  1.6137532580300754e-01, -1.0024916432469479e-02
    18,  5.8523e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    19,  5.8523e+00,  1.3358716244857344e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    20,  5.8524e+00,  1.3358706244857343e-01, -7.4781129809175423e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    21,  5.8524e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635407321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    22,  5.8524e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854424378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    23,  5.8524e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304057944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    24,  5.8524e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316742405883464e-01,  1.6587761249874980e-01, -1.6671352317987932e-02
    25,  5.8524e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587771249874980e-01, -1.6671352317987932e-02
    26,  5.8524e+00,  1.3358706244857343e-01, -7.4781229809175426e-02,  1.6635397321246151e-01, -1.0854524378408684e-02,  1.3304047944639075e-01,  1.0316732405883464e-01,  1.6587761249874980e-01, -1.6671252317987932e-02
    27,  7.7281e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    28,  7.7282e+00,  1.2898996850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    29,  7.7282e+00,  1.2898986850326627e-01, -7.4824835391494787e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    30,  7.7282e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125450847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    31,  7.7282e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0310037201881133e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    32,  7.7282e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108902824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    33,  7.7282e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288369172110112e-01,  1.6450585473529111e-01, -1.3685608193968109e-02
    34,  7.7282e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450595473529112e-01, -1.3685608193968109e-02
    35,  7.7282e+00,  1.2898986850326627e-01, -7.4824935391494790e-02,  1.6125440847501568e-01, -9.0311037201881127e-03,  1.3108892824380167e-01,  1.0288359172110112e-01,  1.6450585473529111e-01, -1.3685508193968110e-02
    36,  9.5949e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    37,  9.5950e+00,  1.3127640512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    38,  9.5950e+00,  1.3127630512668817e-01, -7.4803098208932592e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    39,  9.5950e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379080163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    40,  9.5950e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9378907957519969e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    41,  9.5950e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205964166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    42,  9.5950e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302480737033434e-01,  1.6518810508760373e-01, -1.5170582461867867e-02
    43,  9.5950e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518820508760373e-01, -1.5170582461867867e-02
    44,  9.5950e+00,  1.3127630512668817e-01, -7.4803198208932595e-02,  1.6379070163948170e-01, -9.9379907957519963e-03,  1.3205954166476419e-01,  1.0302470737033434e-01,  1.6518810508760373e-01, -1.5170482461867868e-02
    45,  1.1445e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    46,  1.1446e+01,  1.2904106251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    47,  1.1446e+01,  1.2904096251470357e-01, -7.5322322208033143e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    48,  1.1446e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019053423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    49,  1.1446e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3346036531850099e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    50,  1.1446e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001014669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    51,  1.1446e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177675498086253e-01,  1.6484099304980251e-01, -1.3904019195787497e-02
    52,  1.1446e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484109304980252e-01, -1.3904019195787497e-02
    53,  1.1446e+01,  1.2904096251470357e-01, -7.5322422208033146e-02,  1.6019043423591761e-01, -9.3347036531850093e-03,  1.3001004669567337e-01,  1.0177665498086252e-01,  1.6484099304980251e-01, -1.3903919195787498e-02
    54,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    55,  1.3229e+01,  1.2826266092857930e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    56,  1.3229e+01,  1.2826256092857929e-01, -7.4278441945993423e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    57,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549438268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    58,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9234568934971206e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    59,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423031875375429e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    60,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779867022306511e-02,  1.6409661127729444e-01, -1.1147452085472354e-02
    61,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409671127729444e-01, -1.1147452085472354e-02
    62,  1.3229e+01,  1.2826256092857929e-01, -7.4278541945993426e-02,  1.5549428268613205e-01, -5.9235568934971209e-03,  1.2423021875375428e-01,  9.8779767022306508e-02,  1.6409661127729444e-01, -1.1147352085472354e-02
    63,  1.5040e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    64,  1.5041e+01,  1.2616141187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    65,  1.5041e+01,  1.2616131187568386e-01, -7.1760967502904949e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    66,  1.5041e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304995206846606e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    67,  1.5041e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8263694602718845e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    68,  1.5041e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053579476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    69,  1.5041e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003917339216493e-02,  1.6421899357704320e-01, -5.9083005036559763e-03
    70,  1.5041e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421909357704320e-01, -5.9083005036559763e-03
    71,  1.5041e+01,  1.2616131187568386e-01, -7.1761067502904952e-02,  1.5304985206846605e-01, -4.8264694602718847e-03,  1.2053569476185509e-01,  9.2003817339216490e-02,  1.6421899357704320e-01, -5.9082005036559760e-03
    72,  1.6826e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    73,  1.6826e+01,  1.2360966266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    74,  1.6826e+01,  1.2360956266898371e-01, -6.9736097752301440e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    75,  1.6827e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214851056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    76,  1.6827e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8278688288823773e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    77,  1.6827e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950745427310139e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    78,  1.6827e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5711083994775478e-02,  1.6433169570985984e-01, -4.2507848891133165e-03
    79,  1.6827e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433179570985984e-01, -4.2507848891133165e-03
    80,  1.6827e+01,  1.2360956266898371e-01, -6.9736197752301443e-02,  1.5214841056236114e-01, -1.8279688288823774e-03,  1.1950735427310138e-01,  8.5710983994775475e-02,  1.6433169570985984e-01, -4.2506848891133162e-03
    81,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    82,  1.8588e+01,  1.2292086423100997e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    83,  1.8588e+01,  1.2292076423100996e-01, -6.6133936141756222e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    84,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120135284069697e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    85,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2594416159251152e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    86,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786579263606480e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    87,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905235966675967e-02,  1.6341448189168198e-01, -1.4440790870880612e-03
    88,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341458189168198e-01, -1.4440790870880612e-03
    89,  1.8588e+01,  1.2292076423100996e-01, -6.6134036141756225e-02,  1.5120125284069696e-01, -2.2595416159251151e-03,  1.1786569263606479e-01,  8.0905135966675965e-02,  1.6341448189168198e-01, -1.4439790870880611e-03
    90,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    91,  2.0350e+01,  1.2325313046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    92,  2.0350e+01,  1.2325303046804609e-01, -6.7871565929438007e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    93,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165824779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    94,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0512572501479231e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    95,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865770606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    96,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223506380821405e-02,  1.6385693234906110e-01, -2.7979926906812587e-03
    97,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385703234906110e-01, -2.7979926906812587e-03
    98,  2.0350e+01,  1.2325303046804609e-01, -6.7871665929438010e-02,  1.5165814779676401e-01, -2.0513572501479230e-03,  1.1865760606756057e-01,  8.3223406380821402e-02,  1.6385693234906110e-01, -2.7978926906812589e-03
    99,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   100,  2.2117e+01,  1.2268870132175490e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   101,  2.2117e+01,  1.2268860132175489e-01, -6.5954409268834821e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   102,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110202823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   103,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4472248840888813e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   104,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720281945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   105,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402897902363352e-02,  1.6346766226940512e-01, -2.7977995897212615e-03
   106,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346776226940513e-01, -2.7977995897212615e-03
   107,  2.2117e+01,  1.2268860132175489e-01, -6.5954509268834824e-02,  1.5110192823172916e-01, -1.4473248840888814e-03,  1.1720271945802213e-01,  8.0402797902363349e-02,  1.6346766226940512e-01, -2.7976995897212617e-03
   108,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   109,  2.3886e+01,  1.2005026697853168e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   110,  2.3886e+01,  1.2005016697853167e-01, -6.1987924791259301e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   111,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156036337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   112,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4720007537018598e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   113,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361784580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   114,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198262031681174e-02,  1.6308915199646523e-01, -2.4957091150978809e-03
   115,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308925199646523e-01, -2.4957091150978809e-03
   116,  2.3886e+01,  1.2005016697853167e-01, -6.1988024791259304e-02,  1.5156026337212242e-01, -1.4721007537018599e-03,  1.1361774580740518e-01,  7.6198162031681171e-02,  1.6308915199646523e-01, -2.4956091150978811e-03
   117,  2.5667e+01,  1.1834621193224727e-01, -5.8721507467311737e-02,  1.5198698947079875e-01, -1.6703292296227764e-03,  1.1253007244007111e-01,  7.1028541051502914e-02,  1.6059797403073600e-01, -1.7810297077918121e-03
   118,  2.5667e+01,  1.1834631193224728e-01, -5.8721507467311737e-02,  1.5198698947079875e-01, -1.6703292296227764e-03,  1.1253007244007111e-01,  7.1028541051502914e-02,  1.6059797403073600e-01, -1.7810297077918121e-03
