Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    56,  1.6931e+01,  1.7842593532301054e-02,  9.5916482348220422e-02,  2.6752789508140590e-01, -9.8215604626436512e-02, -8.9882561167645370e-02,  6.5053374466839217e-02,  2.9801039998795814e-01, -1.2914936310818359e-02
    57,  1.6931e+01,  1.7842593532301054e-02,  9.5916382348220419e-02,  2.6752799508140590e-01, -9.8215604626436512e-02, -8.9882561167645370e-02,  6.5053374466839217e-02,  2.9801039998795814e-01, -1.2914936310818359e-02
    58,  1.6931e+01,  1.7842593532301054e-02,  9.5916382348220419e-02,  2.6752789508140590e-01, -9.8215504626436509e-02, -8.9882561167645370e-02,  6.5053374466839217e-02,  2.9801039998795814e-01, -1.2914936310818359e-02
    59,  1.6931e+01,  1.7842593532301054e-02,  9.5916382348220419e-02,  2.6752789508140590e-01, -9.8215604626436512e-02, -8.9882461167645367e-02,  6.5053374466839217e-02,  2.9801039998795814e-01, -1.2914936310818359e-02
    60,  1.6931e+01,  1.7842593532301054e-02,  9.5916382348220419e-02,  2.6752789508140590e-01, -9.8215604626436512e-02, -8.9882561167645370e-02,  6.5053474466839220e-02,  2.9801039998795814e-01, -1.2914936310818359e-02
    61,  1.6931e+01,  1.7842593532301054e-02,  9.5916382348220419e-02,  2.6752789508140590e-01, -9.8215604626436512e-02, -8.9882561167645370e-02,  6.5053374466839217e-02,  2.9801049998795814e-01, -1.2914936310818359e-02
    62,  1.6931e+01,  1.7842593532301054e-02,  9.5916382348220419e-02,  2.6752789508140590e-01, -9.8215604626436512e-02, -8.9882561167645370e-02,  6.5053374466839217e-02,  2.9801039998795814e-01, -1.2914836310818360e-02
    63,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    64,  2.0245e+01,  3.3320328779572750e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    65,  2.0245e+01,  3.3320228779572747e-02,  8.6688946440158898e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    66,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999117709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    67,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019007803490401e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    68,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590283840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    69,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432603268271122e-02,  2.5865241153462376e-01, -5.7404865951616688e-02
    70,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865251153462376e-01, -5.7404865951616688e-02
    71,  2.0245e+01,  3.3320228779572747e-02,  8.6688846440158895e-02,  2.1999107709880120e-01, -6.3019107803490404e-02, -2.0590383840080329e-02,  6.8432503268271119e-02,  2.5865241153462376e-01, -5.7404765951616685e-02
    72,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    73,  2.3472e+01,  3.1165966283710676e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    74,  2.3472e+01,  3.1165866283710677e-02,  8.7973345314531673e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    75,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660792030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    76,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918077430709434e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    77,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235198305773290e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    78,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962255683372746e-02,  2.6413072736787624e-01, -5.1212225129526411e-02
    79,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413082736787624e-01, -5.1212225129526411e-02
    80,  2.3472e+01,  3.1165866283710677e-02,  8.7973245314531670e-02,  2.2660782030267002e-01, -6.7918177430709437e-02, -3.0235298305773289e-02,  6.7962155683372744e-02,  2.6413072736787624e-01, -5.1212125129526408e-02
    81,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    82,  2.6731e+01,  2.6180564162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    83,  2.6731e+01,  2.6180464162376956e-02,  8.9595046929322755e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    84,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137013959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    85,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307451535503193e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    86,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511610324298713e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    87,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401533602597370e-02,  2.7303603469367199e-01, -4.1626639196751317e-02
    88,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303613469367199e-01, -4.1626639196751317e-02
    89,  2.6731e+01,  2.6180464162376956e-02,  8.9594946929322752e-02,  2.4137003959073333e-01, -7.3307551535503196e-02, -4.4511710324298716e-02,  6.2401433602597367e-02,  2.7303603469367199e-01, -4.1626539196751314e-02
    90,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    91,  2.9902e+01,  2.9826026408960444e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    92,  2.9902e+01,  2.9825926408960445e-02,  8.8409214399054803e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    93,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057560150119114e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    94,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366593936942153e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    95,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072307783888575e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    96,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467685522913614e-02,  2.6652423065854897e-01, -4.8635881536457509e-02
    97,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652433065854897e-01, -4.8635881536457509e-02
    98,  2.9902e+01,  2.9825926408960445e-02,  8.8409114399054800e-02,  2.3057550150119113e-01, -6.9366693936942156e-02, -3.4072407783888578e-02,  6.6467585522913611e-02,  2.6652423065854897e-01, -4.8635781536457506e-02
    99,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   100,  3.3087e+01,  2.6095000907629395e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   101,  3.3087e+01,  2.6094900907629396e-02,  8.7500018182808739e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   102,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867791616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   103,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584858659369796e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   104,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876721662619151e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   105,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064870040057203e-02,  2.7049154132445746e-01, -4.3215303239975411e-02
   106,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049164132445747e-01, -4.3215303239975411e-02
   107,  3.3087e+01,  2.6094900907629396e-02,  8.7499918182808736e-02,  2.3867781616922679e-01, -7.1584958659369799e-02, -3.9876821662619154e-02,  6.3064770040057200e-02,  2.7049154132445746e-01, -4.3215203239975408e-02
   108,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   109,  3.6342e+01,  2.8411345002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   110,  3.6342e+01,  2.8411245002463881e-02,  8.8064477280125578e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   111,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364773110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   112,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207686514944134e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   113,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273149452465028e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   114,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177450494603509e-02,  2.6802850358052549e-01, -4.6580577619141396e-02
   115,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802860358052549e-01, -4.6580577619141396e-02
   116,  3.6342e+01,  2.8411245002463881e-02,  8.8064377280125575e-02,  2.3364763110908721e-01, -7.0207786514944137e-02, -3.6273249452465031e-02,  6.5177350494603506e-02,  2.6802850358052549e-01, -4.6580477619141393e-02
   117,  3.9487e+01,  2.6398306953918312e-02,  8.7028678855502167e-02,  2.3750799876133594e-01, -7.0550621112634423e-02, -3.7858338136092219e-02,  6.2998722485702111e-02,  2.6931213398542497e-01, -4.4283361895110299e-02
   118,  3.9487e+01,  2.6398406953918312e-02,  8.7028678855502167e-02,  2.3750799876133594e-01, -7.0550621112634423e-02, -3.7858338136092219e-02,  6.2998722485702111e-02,  2.6931213398542497e-01, -4.4283361895110299e-02
