Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    29,  8.1778e+00,  8.3449969394178453e-02, -4.0474598806732216e-02,  1.4488584506208615e-01, -9.3481040070911379e-03,  8.2977448007853311e-02,  6.5709284148962599e-02,  1.5442186727342999e-01, -1.2782909784755291e-02
    30,  8.1778e+00,  8.3449969394178453e-02, -4.0474698806732219e-02,  1.4488594506208616e-01, -9.3481040070911379e-03,  8.2977448007853311e-02,  6.5709284148962599e-02,  1.5442186727342999e-01, -1.2782909784755291e-02
    31,  8.1778e+00,  8.3449969394178453e-02, -4.0474698806732219e-02,  1.4488584506208615e-01, -9.3480040070911385e-03,  8.2977448007853311e-02,  6.5709284148962599e-02,  1.5442186727342999e-01, -1.2782909784755291e-02
    32,  8.1778e+00,  8.3449969394178453e-02, -4.0474698806732219e-02,  1.4488584506208615e-01, -9.3481040070911379e-03,  8.2977548007853313e-02,  6.5709284148962599e-02,  1.5442186727342999e-01, -1.2782909784755291e-02
    33,  8.1778e+00,  8.3449969394178453e-02, -4.0474698806732219e-02,  1.4488584506208615e-01, -9.3481040070911379e-03,  8.2977448007853311e-02,  6.5709384148962602e-02,  1.5442186727342999e-01, -1.2782909784755291e-02
    34,  8.1778e+00,  8.3449969394178453e-02, -4.0474698806732219e-02,  1.4488584506208615e-01, -9.3481040070911379e-03,  8.2977448007853311e-02,  6.5709284148962599e-02,  1.5442196727342999e-01, -1.2782909784755291e-02
    35,  8.1778e+00,  8.3449969394178453e-02, -4.0474698806732219e-02,  1.4488584506208615e-01, -9.3481040070911379e-03,  8.2977448007853311e-02,  6.5709284148962599e-02,  1.5442186727342999e-01, -1.2782809784755291e-02
    36,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    37,  1.0489e+01,  7.3305416875334289e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    38,  1.0489e+01,  7.3305316875334287e-02, -2.2037335851180467e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    39,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329898108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    40,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5608973453693045e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    41,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061338847113114e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    42,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882829771698336e-02,  1.8229292922447166e-01, -2.4635308335864737e-02
    43,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229302922447166e-01, -2.4635308335864737e-02
    44,  1.0489e+01,  7.3305316875334287e-02, -2.2038335851180466e-03,  1.6329888108169721e-01, -2.5609073453693044e-02,  5.2061238847113112e-02,  6.7882729771698333e-02,  1.8229292922447166e-01, -2.4635208335864738e-02
    45,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    46,  1.3631e+01,  3.3189795397406949e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    47,  1.3631e+01,  3.3189695397406946e-02,  8.5899353248201887e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    48,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760779155900262e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    49,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402679161054663e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    50,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4968925099214981e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    51,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8585063546018551e-02,  2.5686236435901488e-01, -6.0834316104687161e-02
    52,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686246435901489e-01, -6.0834316104687161e-02
    53,  1.3631e+01,  3.3189695397406946e-02,  8.5899253248201884e-02,  2.1760769155900261e-01, -6.0402779161054666e-02, -1.4969025099214980e-02,  6.8584963546018549e-02,  2.5686236435901488e-01, -6.0834216104687158e-02
    54,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    55,  1.6194e+01,  1.6967979606145267e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    56,  1.6194e+01,  1.6967879606145268e-02,  9.8191355336525538e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    57,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064161982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    58,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535679545124266e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    59,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951851443938025e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    60,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221294539250614e-02,  3.0160705064170779e-01, -1.2613053706554779e-02
    61,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160715064170779e-01, -1.2613053706554779e-02
    62,  1.6194e+01,  1.6967879606145268e-02,  9.8191255336525535e-02,  2.7064151982252460e-01, -9.8535779545124269e-02, -9.0951951443938028e-02,  6.3221194539250611e-02,  3.0160705064170779e-01, -1.2612953706554780e-02
    63,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    64,  1.9307e+01,  3.2251736605485422e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    65,  1.9307e+01,  3.2251636605485419e-02,  8.6610162739423027e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    66,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067457825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    67,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607795822032436e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    68,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362789079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    69,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274892925208941e-02,  2.5944981491938068e-01, -5.8045825609406750e-02
    70,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944991491938069e-01, -5.8045825609406750e-02
    71,  1.9307e+01,  3.2251636605485419e-02,  8.6610062739423024e-02,  2.2067447825612757e-01, -6.2607895822032439e-02, -1.9362889079102365e-02,  6.8274792925208938e-02,  2.5944981491938068e-01, -5.8045725609406747e-02
    72,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    73,  2.2389e+01,  3.0175001800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    74,  2.2389e+01,  3.0174901800887048e-02,  8.8183798446023060e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    75,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746402762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    76,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489624719634600e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    77,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090207373441663e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    78,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588217282758267e-02,  2.6517807916056130e-01, -5.1872486247618602e-02
    79,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517817916056130e-01, -5.1872486247618602e-02
    80,  2.2389e+01,  3.0174901800887048e-02,  8.8183698446023057e-02,  2.2746392762438372e-01, -6.7489724719634603e-02, -2.9090307373441662e-02,  6.7588117282758264e-02,  2.6517807916056130e-01, -5.1872386247618599e-02
    81,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    82,  2.5570e+01,  2.5273755085732218e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    83,  2.5570e+01,  2.5273655085732219e-02,  8.9941326452112974e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    84,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253672361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    85,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852791286919683e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    86,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223463313563706e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    87,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741167199871494e-02,  2.7434467039857308e-01, -4.2150096920842171e-02
    88,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434477039857308e-01, -4.2150096920842171e-02
    89,  2.5570e+01,  2.5273655085732219e-02,  8.9941226452112971e-02,  2.4253662361758455e-01, -7.2852891286919685e-02, -4.3223563313563709e-02,  6.1741067199871491e-02,  2.7434467039857308e-01, -4.2149996920842168e-02
    90,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    91,  2.8658e+01,  2.8822412208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    92,  2.8658e+01,  2.8822312208885609e-02,  8.8668820773370474e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    93,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162361658381467e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    94,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969689629782810e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    95,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990540492073027e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    96,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974615775702947e-02,  2.6770776938495444e-01, -4.9189413271079355e-02
    97,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770786938495444e-01, -4.9189413271079355e-02
    98,  2.8658e+01,  2.8822312208885609e-02,  8.8668720773370471e-02,  2.3162351658381466e-01, -6.8969789629782813e-02, -3.2990640492073030e-02,  6.5974515775702944e-02,  2.6770776938495444e-01, -4.9189313271079352e-02
    99,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   100,  3.1738e+01,  2.5204499798274087e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   101,  3.1738e+01,  2.5204399798274088e-02,  8.7893007057851968e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   102,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002537859993026e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   103,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123308426625606e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   104,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769110782222477e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   105,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225821941063034e-02,  2.7177190834094894e-01, -4.3681039410918623e-02
   106,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177200834094895e-01, -4.3681039410918623e-02
   107,  3.1738e+01,  2.5204399798274088e-02,  8.7892907057851966e-02,  2.4002527859993025e-01, -7.1123408426625609e-02, -3.8769210782222480e-02,  6.2225721941063031e-02,  2.7177190834094894e-01, -4.3680939410918621e-02
   108,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   109,  3.4911e+01,  2.7471089170216921e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   110,  3.4911e+01,  2.7470989170216922e-02,  8.8379047327108926e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   111,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476175075878478e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   112,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774085747319470e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   113,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148888809390495e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   114,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574407340277667e-02,  2.6922576207805504e-01, -4.7131985766476661e-02
   115,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922586207805504e-01, -4.7131985766476661e-02
   116,  3.4911e+01,  2.7470989170216922e-02,  8.8378947327108923e-02,  2.3476165075878477e-01, -6.9774185747319473e-02, -3.5148988809390498e-02,  6.4574307340277665e-02,  2.6922576207805504e-01, -4.7131885766476658e-02
   117,  3.7963e+01,  2.5554041294836610e-02,  8.7392141294214229e-02,  2.3871186992145046e-01, -7.0101835151101119e-02, -3.6704550092050481e-02,  6.2276503105205036e-02,  2.7049862970677868e-01, -4.4795288797452031e-02
   118,  3.7963e+01,  2.5554141294836609e-02,  8.7392141294214229e-02,  2.3871186992145046e-01, -7.0101835151101119e-02, -3.6704550092050481e-02,  6.2276503105205036e-02,  2.7049862970677868e-01, -4.4795288797452031e-02
