Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    14,  4.3927e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110386813574559e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1436565935565216e-03
    15,  4.3927e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714310380355108e-02,  1.4457516640567153e-01, -7.1436565935565216e-03
    16,  4.3927e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457526640567153e-01, -7.1436565935565216e-03
    17,  4.3928e+00,  8.6829412298011124e-02, -5.1592168642524097e-02,  1.4027986814998869e-01, -1.5024939283595998e-03,  9.4110286813574556e-02,  6.7714210380355105e-02,  1.4457516640567153e-01, -7.1435565935565213e-03
    18,  6.3694e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    19,  6.3695e+00,  8.6021637070247875e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    20,  6.3695e+00,  8.6021537070247872e-02, -5.0317201253118823e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    21,  6.3695e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012681005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    22,  6.3695e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2173219661490631e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    23,  6.3695e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0793076068608536e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    24,  6.3696e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394806354457269e-02,  1.4719305565344099e-01, -9.7332349973165162e-03
    25,  6.3696e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719315565344099e-01, -9.7332349973165162e-03
    26,  6.3696e+00,  8.6021537070247872e-02, -5.0317301253118826e-02,  1.4012671005395008e-01, -5.2174219661490634e-03,  9.0792976068608533e-02,  6.5394706354457266e-02,  1.4719305565344099e-01, -9.7331349973165168e-03
    27,  8.3216e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    28,  8.3217e+00,  8.3515387761729676e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    29,  8.3217e+00,  8.3515287761729673e-02, -4.0768782791420641e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    30,  8.3217e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469833758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    31,  8.3217e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2811921322309074e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    32,  8.3217e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029497282016348e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    33,  8.3217e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925956862722332e-02,  1.5412402235970132e-01, -1.2695964367872611e-02
    34,  8.3217e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412412235970133e-01, -1.2695964367872611e-02
    35,  8.3217e+00,  8.3515287761729673e-02, -4.0768882791420644e-02,  1.4469823758068598e-01, -9.2812921322309068e-03,  8.3029397282016346e-02,  6.5925856862722329e-02,  1.5412402235970132e-01, -1.2695864367872612e-02
    36,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    37,  1.0658e+01,  7.3490390527656851e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    38,  1.0658e+01,  7.3490290527656849e-02, -2.5751089446279271e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    39,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298444768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    40,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536672796558278e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    41,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975182135647578e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    42,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050558895782598e-02,  1.8184788918474271e-01, -2.4546881850096996e-02
    43,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184798918474271e-01, -2.4546881850096996e-02
    44,  1.0658e+01,  7.3490290527656849e-02, -2.5752089446279269e-03,  1.6298434768762951e-01, -2.5536772796558277e-02,  5.1975082135647575e-02,  6.8050458895782595e-02,  1.8184788918474271e-01, -2.4546781850096996e-02
    45,  1.3839e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    46,  1.3839e+01,  3.4375531405311709e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    47,  1.3839e+01,  3.4375431405311706e-02,  8.6059860025589019e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    48,  1.3839e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675033438843389e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    49,  1.3840e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619477873718436e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    50,  1.3840e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866274253967038e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    51,  1.3840e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662976685754981e-02,  2.5596916985779833e-01, -6.0437972463748657e-02
    52,  1.3840e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596926985779833e-01, -6.0437972463748657e-02
    53,  1.3840e+01,  3.4375431405311706e-02,  8.6059760025589016e-02,  2.1675023438843388e-01, -6.0619577873718439e-02, -1.5866374253967037e-02,  6.8662876685754978e-02,  2.5596916985779833e-01, -6.0437872463748654e-02
    54,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    55,  1.6390e+01,  1.7842970535181052e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    56,  1.6390e+01,  1.7842870535181053e-02,  9.5916116937719315e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    57,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752832335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    58,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215091251147468e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    59,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9882926267414232e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    60,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053445046862376e-02,  2.9801008812649893e-01, -1.2915257969328763e-02
    61,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801018812649893e-01, -1.2915257969328763e-02
    62,  1.6390e+01,  1.7842870535181053e-02,  9.5916016937719312e-02,  2.6752822335034848e-01, -9.8215191251147471e-02, -8.9883026267414234e-02,  6.5053345046862374e-02,  2.9801008812649893e-01, -1.2915157969328763e-02
    63,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    64,  1.9539e+01,  3.3320356421096896e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    65,  1.9539e+01,  3.3320256421096893e-02,  8.6688926255156881e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    66,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999119127214573e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    67,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3018982164898540e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    68,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590316719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    69,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432601759570832e-02,  2.5865239150863756e-01, -5.7404880378959119e-02
    70,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865249150863756e-01, -5.7404880378959119e-02
    71,  1.9539e+01,  3.3320256421096893e-02,  8.6688826255156878e-02,  2.1999109127214572e-01, -6.3019082164898543e-02, -2.0590416719827632e-02,  6.8432501759570830e-02,  2.5865239150863756e-01, -5.7404780378959117e-02
    72,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    73,  2.2660e+01,  3.1166129795320494e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    74,  2.2660e+01,  3.1166029795320495e-02,  8.7973216767521761e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    75,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660766749046510e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    76,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917767778709684e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    77,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234838447025372e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    78,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962272375988564e-02,  2.6413040947681266e-01, -5.1212573107433532e-02
    79,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413050947681266e-01, -5.1212573107433532e-02
    80,  2.2660e+01,  3.1166029795320495e-02,  8.7973116767521758e-02,  2.2660756749046509e-01, -6.7917867778709687e-02, -3.0234938447025371e-02,  6.7962172375988561e-02,  2.6413040947681266e-01, -5.1212473107433529e-02
    81,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    82,  2.5901e+01,  2.6180989004834374e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    83,  2.5901e+01,  2.6180889004834375e-02,  8.9595424917833857e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    84,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136976768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    85,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307225210549790e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    86,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511397410715303e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    87,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401537850150485e-02,  2.7303570599707938e-01, -4.1627226216172777e-02
    88,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303580599707938e-01, -4.1627226216172777e-02
    89,  2.5901e+01,  2.6180889004834375e-02,  8.9595324917833855e-02,  2.4136966768856799e-01, -7.3307325210549792e-02, -4.4511497410715306e-02,  6.2401437850150482e-02,  2.7303570599707938e-01, -4.1627126216172775e-02
    90,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    91,  2.9031e+01,  2.9826275436308960e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    92,  2.9031e+01,  2.9826175436308961e-02,  8.8409217023636438e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    93,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057527144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    94,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366290164785349e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    95,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4071943668946267e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    96,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467715911711939e-02,  2.6652388257264598e-01, -4.8636323136840222e-02
    97,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652398257264598e-01, -4.8636323136840222e-02
    98,  2.9031e+01,  2.9826175436308961e-02,  8.8409117023636435e-02,  2.3057517144186010e-01, -6.9366390164785352e-02, -3.4072043668946270e-02,  6.6467615911711936e-02,  2.6652388257264598e-01, -4.8636223136840219e-02
    99,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   100,  3.2242e+01,  2.6095098526441044e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   101,  3.2242e+01,  2.6094998526441045e-02,  8.7499886814685485e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   102,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867772816260011e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   103,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584775946428980e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   104,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876658698491517e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   105,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065113644241125e-02,  2.7049130295531176e-01, -4.3215546062655555e-02
   106,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049140295531177e-01, -4.3215546062655555e-02
   107,  3.2242e+01,  2.6094998526441045e-02,  8.7499786814685482e-02,  2.3867762816260010e-01, -7.1584875946428983e-02, -3.9876758698491520e-02,  6.3065013644241122e-02,  2.7049130295531176e-01, -4.3215446062655552e-02
   108,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   109,  3.5519e+01,  2.8411544320794110e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   110,  3.5519e+01,  2.8411444320794111e-02,  8.8064430975706570e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   111,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364743819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   112,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207461982802852e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   113,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272887544664310e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   114,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177568749624479e-02,  2.6802818890795821e-01, -4.6580955036540181e-02
   115,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802828890795821e-01, -4.6580955036540181e-02
   116,  3.5519e+01,  2.8411444320794111e-02,  8.8064330975706567e-02,  2.3364733819027331e-01, -7.0207561982802855e-02, -3.6272987544664313e-02,  6.5177468749624476e-02,  2.6802818890795821e-01, -4.6580855036540178e-02
   117,  3.8623e+01,  2.6398403830197169e-02,  8.7028526548244334e-02,  2.3750781584287009e-01, -7.0550464530419882e-02, -3.7858187807317131e-02,  6.2998886083987071e-02,  2.6931188428684438e-01, -4.4283619934054191e-02
   118,  3.8623e+01,  2.6398503830197168e-02,  8.7028526548244334e-02,  2.3750781584287009e-01, -7.0550464530419882e-02, -3.7858187807317131e-02,  6.2998886083987071e-02,  2.6931188428684438e-01, -4.4283619934054191e-02
