Problem type:
least_squares
nparams:
8
function_evaluation,seconds,x(0),x(1),x(2),x(3),x(4),x(5),x(6),x(7)
    10,  4.7388e+00,  1.3446145756326813e-01, -7.6038506697743050e-02,  1.6637578215845428e-01, -1.2658348241784630e-02,  1.3285589701092429e-01,  1.0165879276639642e-01,  1.6690608081413735e-01, -1.8179612292741974e-02
    11,  4.7388e+00,  1.3446135756326813e-01, -7.6038406697743047e-02,  1.6637578215845428e-01, -1.2658348241784630e-02,  1.3285589701092429e-01,  1.0165879276639642e-01,  1.6690608081413735e-01, -1.8179612292741974e-02
    12,  4.7388e+00,  1.3446135756326813e-01, -7.6038506697743050e-02,  1.6637588215845428e-01, -1.2658348241784630e-02,  1.3285589701092429e-01,  1.0165879276639642e-01,  1.6690608081413735e-01, -1.8179612292741974e-02
    13,  4.7388e+00,  1.3446135756326813e-01, -7.6038506697743050e-02,  1.6637578215845428e-01, -1.2658248241784631e-02,  1.3285589701092429e-01,  1.0165879276639642e-01,  1.6690608081413735e-01, -1.8179612292741974e-02
    14,  4.7388e+00,  1.3446135756326813e-01, -7.6038506697743050e-02,  1.6637578215845428e-01, -1.2658348241784630e-02,  1.3285599701092429e-01,  1.0165879276639642e-01,  1.6690608081413735e-01, -1.8179612292741974e-02
    15,  4.7389e+00,  1.3446135756326813e-01, -7.6038506697743050e-02,  1.6637578215845428e-01, -1.2658348241784630e-02,  1.3285589701092429e-01,  1.0165889276639642e-01,  1.6690608081413735e-01, -1.8179612292741974e-02
    16,  4.7389e+00,  1.3446135756326813e-01, -7.6038506697743050e-02,  1.6637578215845428e-01, -1.2658348241784630e-02,  1.3285589701092429e-01,  1.0165879276639642e-01,  1.6690618081413736e-01, -1.8179612292741974e-02
    17,  4.7389e+00,  1.3446135756326813e-01, -7.6038506697743050e-02,  1.6637578215845428e-01, -1.2658348241784630e-02,  1.3285589701092429e-01,  1.0165879276639642e-01,  1.6690608081413735e-01, -1.8179512292741975e-02
    18,  6.5843e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    19,  6.5843e+00,  1.3442804576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    20,  6.5843e+00,  1.3442794576570280e-01, -7.6102173445234123e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    21,  6.5843e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594416103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    22,  6.5844e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381773491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    23,  6.5844e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246504409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    24,  6.5844e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104481043798509e-01,  1.6660896791234200e-01, -1.7644212676858801e-02
    25,  6.5844e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660906791234201e-01, -1.7644212676858801e-02
    26,  6.5844e+00,  1.3442794576570280e-01, -7.6102273445234125e-02,  1.6594406103351481e-01, -1.2381873491694057e-02,  1.3246494409584314e-01,  1.0104471043798509e-01,  1.6660896791234200e-01, -1.7644112676858802e-02
    27,  8.4110e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    28,  8.4111e+00,  1.3400413809602033e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    29,  8.4111e+00,  1.3400403809602032e-01, -7.6126972789175448e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    30,  8.4111e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511635779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    31,  8.4111e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725754032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    32,  8.4111e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216630782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    33,  8.4111e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007335690632237e-01,  1.6612485772906863e-01, -1.7052179882426268e-02
    34,  8.4112e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612495772906863e-01, -1.7052179882426268e-02
    35,  8.4112e+00,  1.3400403809602032e-01, -7.6127072789175451e-02,  1.6511625779804648e-01, -1.1725854032102235e-02,  1.3216620782178290e-01,  1.0007325690632236e-01,  1.6612485772906863e-01, -1.7052079882426269e-02
    36,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    37,  1.0221e+01,  1.3370718434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    38,  1.0221e+01,  1.3370708434652490e-01, -7.5768819483686467e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    39,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403854273307811e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    40,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562895193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    41,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173192059004177e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    42,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250554982529132e-02,  1.6572562652500014e-01, -1.6249539086329586e-02
    43,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572572652500014e-01, -1.6249539086329586e-02
    44,  1.0221e+01,  1.3370708434652490e-01, -7.5768919483686470e-02,  1.6403844273307810e-01, -1.1562995193647903e-02,  1.3173182059004176e-01,  9.9250454982529129e-02,  1.6572562652500014e-01, -1.6249439086329587e-02
    45,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    46,  1.2002e+01,  1.3366431667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    47,  1.2002e+01,  1.3366421667013631e-01, -7.5337359700732548e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    48,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314349930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    49,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195825218972482e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    50,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116390647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    51,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525725274365372e-02,  1.6546994776675641e-01, -1.5978527009856754e-02
    52,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6547004776675642e-01, -1.5978527009856754e-02
    53,  1.2002e+01,  1.3366421667013631e-01, -7.5337459700732551e-02,  1.6314339930047420e-01, -1.1195925218972481e-02,  1.3116380647059939e-01,  9.8525625274365369e-02,  1.6546994776675641e-01, -1.5978427009856754e-02
    54,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    55,  1.3760e+01,  1.3333033208895870e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    56,  1.3760e+01,  1.3333023208895869e-01, -7.4428751009822866e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    57,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234549850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    58,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999121086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    59,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061741054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    60,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381359256539901e-02,  1.6522325071346766e-01, -1.5604290311879947e-02
    61,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522335071346766e-01, -1.5604290311879947e-02
    62,  1.3760e+01,  1.3333023208895869e-01, -7.4428851009822869e-02,  1.6234539850594601e-01, -1.0999221086435484e-02,  1.3061731054404968e-01,  9.7381259256539898e-02,  1.6522325071346766e-01, -1.5604190311879948e-02
    63,  1.5531e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    64,  1.5531e+01,  1.3299947330894574e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    65,  1.5531e+01,  1.3299937330894573e-01, -7.3227307112227469e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    66,  1.5531e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178766928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    67,  1.5531e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793894682402336e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    68,  1.5532e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993080377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    69,  1.5532e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570320646315043e-02,  1.6470390397149820e-01, -1.5134470024259425e-02
    70,  1.5532e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470400397149820e-01, -1.5134470024259425e-02
    71,  1.5532e+01,  1.3299937330894573e-01, -7.3227407112227472e-02,  1.6178756928798224e-01, -1.0793994682402335e-02,  1.2993070377292951e-01,  9.5570220646315041e-02,  1.6470390397149820e-01, -1.5134370024259425e-02
    72,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    73,  1.7329e+01,  1.3221469666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    74,  1.7329e+01,  1.3221459666761423e-01, -7.1723151803079449e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    75,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069942642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    76,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566886279967920e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    77,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872235844615421e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    78,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234890774256493e-02,  1.6356959490115822e-01, -1.4536059074181597e-02
    79,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356969490115822e-01, -1.4536059074181597e-02
    80,  1.7329e+01,  1.3221459666761423e-01, -7.1723251803079452e-02,  1.6069932642328200e-01, -1.0566986279967919e-02,  1.2872225844615420e-01,  9.3234790774256490e-02,  1.6356959490115822e-01, -1.4535959074181598e-02
    81,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    82,  1.9125e+01,  1.3051480745899566e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    83,  1.9125e+01,  1.3051470745899565e-01, -6.9450893953628426e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    84,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938245391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    85,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0242915197431627e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    86,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650763806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    87,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164152431475214e-02,  1.6245502386911459e-01, -1.3854873763567876e-02
    88,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245512386911459e-01, -1.3854873763567876e-02
    89,  1.9125e+01,  1.3051470745899565e-01, -6.9450993953628429e-02,  1.5938235391982875e-01, -1.0243015197431626e-02,  1.2650753806618831e-01,  9.0164052431475211e-02,  1.6245502386911459e-01, -1.3854773763567876e-02
    90,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    91,  2.0944e+01,  1.3140463435035996e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    92,  2.0944e+01,  1.3140453435035995e-01, -7.0640333905540489e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    93,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007183858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    94,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412501650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    95,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766695935663153e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    96,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771566338156071e-02,  1.6303845911396447e-01, -1.4211448182837828e-02
    97,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303855911396448e-01, -1.4211448182837828e-02
    98,  2.0944e+01,  1.3140453435035995e-01, -7.0640433905540492e-02,  1.6007173858255766e-01, -1.0412601650362558e-02,  1.2766685935663152e-01,  9.1771466338156069e-02,  1.6303845911396447e-01, -1.4211348182837829e-02
    99,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   100,  2.2752e+01,  1.3089301928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   101,  2.2752e+01,  1.3089291928469249e-01, -6.9391947402459978e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   102,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930205555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   103,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084445396302962e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   104,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712414279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   105,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105955040400115e-02,  1.6271858446276474e-01, -1.3846392418616961e-02
   106,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271868446276475e-01, -1.3846392418616961e-02
   107,  2.2752e+01,  1.3089291928469249e-01, -6.9392047402459980e-02,  1.5930195555999305e-01, -1.0084545396302961e-02,  1.2712404279299844e-01,  9.0105855040400112e-02,  1.6271858446276474e-01, -1.3846292418616962e-02
   108,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   109,  2.4527e+01,  1.3022114556438744e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   110,  2.4527e+01,  1.3022104556438743e-01, -6.6878283643846653e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   111,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779026378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   112,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5840748137879950e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   113,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641379765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   114,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364771963413163e-02,  1.6250059358820620e-01, -1.3384974672867872e-02
   115,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250069358820621e-01, -1.3384974672867872e-02
   116,  2.4527e+01,  1.3022104556438743e-01, -6.6878383643846656e-02,  1.5779016378755223e-01, -9.5841748137879944e-03,  1.2641369765863467e-01,  8.7364671963413160e-02,  1.6250059358820620e-01, -1.3384874672867872e-02
   117,  2.6287e+01,  1.2983725607938276e-01, -6.5025965824869428e-02,  1.5609740664272864e-01, -9.1545024547633348e-03,  1.2591966202497204e-01,  8.5095222124305800e-02,  1.6154912601794502e-01, -1.3016914303005686e-02
   118,  2.6287e+01,  1.2983735607938277e-01, -6.5025965824869428e-02,  1.5609740664272864e-01, -9.1545024547633348e-03,  1.2591966202497204e-01,  8.5095222124305800e-02,  1.6154912601794502e-01, -1.3016914303005686e-02
